ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
198190,G. Cunningham,27,https://cdn.sofifa.org/players/4/19/198190.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,74,75,Cardiff City,https://cdn.sofifa.org/teams/2/light/1961.png,5,35,1890,Left,1,3,3,Medium/ High,Normal,Yes,LB,18,"Jun 13, 2018",,2021,6'0,154lbs,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,68+2,66+2,66+2,66+2,68+2,72+2,70+2,70+2,70+2,72+2,72+2,72+2,72+2,72+2,72+2,73,55,70,69,25,70,47,56,67,69,75,77,70,72,69,60,73,79,72,54,82,69,60,55,44,72,71,74,74,16,16,9,11,7,10.4M
156975,C. Berra,33,https://cdn.sofifa.org/players/4/19/156975.png,Scotland,https://cdn.sofifa.org/flags/42.png,74,74,Heart of Midlothian,https://cdn.sofifa.org/teams/2/light/80.png,23,8,1533,Left,1,2,2,Medium/ High,Stocky,No,CB,6,"Jul 1, 2017",,2020,6'3,203lbs,50+2,50+2,50+2,44+2,47+2,47+2,47+2,44+2,48+2,48+2,48+2,49+2,57+2,57+2,57+2,49+2,60+2,68+2,68+2,68+2,60+2,62+2,72+2,72+2,72+2,62+2,32,32,76,57,30,48,27,28,67,56,30,43,37,67,35,52,80,79,90,26,82,75,39,51,33,56,67,74,70,10,8,15,11,6,4M
176687,A. Beck,31,https://cdn.sofifa.org/players/4/19/176687.png,Germany,https://cdn.sofifa.org/flags/21.png,74,74,VfB Stuttgart,https://cdn.sofifa.org/teams/2/light/36.png,37,26,1902,Right,2,3,3,Medium/ High,Normal,No,RWB,32,"Aug 31, 2017",,2019,5'11,174lbs,59+2,59+2,59+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,72+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,72+2,69,29,71,73,28,71,77,65,69,72,71,68,71,75,70,70,66,69,69,62,74,73,45,59,42,74,76,76,74,11,13,12,16,16,6.3M
205360,K. Roofe,25,https://cdn.sofifa.org/players/4/19/205360.png,England,https://cdn.sofifa.org/flags/14.png,74,76,Leeds United,https://cdn.sofifa.org/teams/2/light/8.png,7,38,1959,Right,1,4,3,High/ Medium,Lean,Yes,ST,7,"Jul 7, 2016",,2020,5'10,143lbs,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,70+2,70+2,70+2,71+2,66+2,66+2,66+2,71+2,63+2,59+2,59+2,59+2,63+2,61+2,57+2,57+2,57+2,61+2,68,75,72,67,61,71,69,63,59,72,79,80,83,68,78,74,82,75,67,72,60,50,75,67,63,69,43,49,53,14,14,12,11,13,13.8M
197681,G. Imbula,25,https://cdn.sofifa.org/players/4/19/197681.png,France,https://cdn.sofifa.org/flags/18.png,74,77,Rayo Vallecano,https://cdn.sofifa.org/teams/2/light/480.png,7,35,1858,Left,1,2,4,High/ Medium,Normal,Yes,LCM,12,,Stoke City,"Jun 30, 2019",6'1,170lbs,67+2,67+2,67+2,70+2,71+2,71+2,71+2,70+2,72+2,72+2,72+2,71+2,73+2,73+2,73+2,71+2,67+2,68+2,68+2,68+2,67+2,65+2,64+2,64+2,64+2,65+2,62,51,62,78,28,81,65,38,74,79,70,69,72,62,67,78,69,78,72,76,65,64,70,71,29,80,55,63,60,6,11,12,14,7,
199729,D. Royer,28,https://cdn.sofifa.org/players/4/19/199729.png,Austria,https://cdn.sofifa.org/flags/4.png,74,74,New York Red Bulls,https://cdn.sofifa.org/teams/2/light/689.png,55,8,1962,Right,1,3,4,High/ High,Normal,Yes,LM,77,"Aug 3, 2016",,2020,5'10,161lbs,73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,72+2,72+2,72+2,73+2,67+2,67+2,67+2,73+2,62+2,59+2,59+2,59+2,62+2,59+2,55+2,55+2,55+2,59+2,62,78,57,68,64,77,71,61,61,75,87,86,88,66,76,75,74,82,68,71,71,43,76,66,70,74,55,42,40,6,8,12,16,10,8.3M
212273,C. Njie,24,https://cdn.sofifa.org/players/4/19/212273.png,Cameroon,https://cdn.sofifa.org/flags/103.png,74,77,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,75,34,1854,Right,1,2,3,Medium/ Medium,Lean,Yes,ST,21,"Jul 16, 2017",,2020,5'9,150lbs,72+2,72+2,72+2,73+2,72+2,72+2,72+2,73+2,71+2,71+2,71+2,73+2,64+2,64+2,64+2,73+2,57+2,52+2,52+2,52+2,57+2,54+2,45+2,45+2,45+2,54+2,69,74,66,72,69,73,66,46,64,67,91,94,90,77,82,75,68,76,61,61,66,32,72,60,56,71,18,30,27,13,10,9,9,11,14.8M
220209,K. Lawrence,25,https://cdn.sofifa.org/players/4/19/220209.png,Jamaica,https://cdn.sofifa.org/flags/82.png,74,77,New York Red Bulls,https://cdn.sofifa.org/teams/2/light/689.png,6,7,1886,Left,1,3,3,Medium/ Medium,Normal,Yes,LB,92,"Mar 16, 2015",,2021,5'10,161lbs,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,65+2,61+2,61+2,61+2,65+2,72+2,67+2,67+2,67+2,72+2,72+2,71+2,71+2,71+2,72+2,67,36,64,62,41,68,66,65,52,69,89,88,81,68,71,61,81,83,77,43,76,69,61,46,33,59,69,74,74,14,7,13,9,9,9.5M
184626,N. Sánchez,32,https://cdn.sofifa.org/players/4/19/184626.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,74,Monterrey,https://cdn.sofifa.org/teams/2/light/1032.png,32,34,1721,Right,1,3,2,Medium/ High,Normal,No,CB,4,"Jan 1, 2017",,2019,6'2,181lbs,51+2,51+2,51+2,52+2,50+2,50+2,50+2,52+2,52+2,52+2,52+2,56+2,58+2,58+2,58+2,56+2,66+2,68+2,68+2,68+2,66+2,67+2,72+2,72+2,72+2,67+2,58,40,78,67,60,55,57,46,64,56,50,52,56,69,49,20,88,79,82,20,74,72,40,45,75,69,72,74,70,9,8,16,14,6,5.5M
202035,N. Benezet,27,https://cdn.sofifa.org/players/4/19/202035.png,France,https://cdn.sofifa.org/flags/18.png,74,74,En Avant de Guingamp,https://cdn.sofifa.org/teams/2/light/62.png,6,20,1798,Right,1,4,3,High/ Medium,Lean,No,LM,10,"Jul 8, 2015",,2020,5'7,143lbs,71+2,71+2,71+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,55+2,51+2,51+2,51+2,55+2,52+2,43+2,43+2,43+2,52+2,73,72,63,74,63,75,61,43,69,76,78,77,82,70,86,72,59,62,58,70,32,28,73,73,63,63,36,22,30,7,12,12,13,14,12M
189491,O. Şahan,31,https://cdn.sofifa.org/players/4/19/189491.png,Turkey,https://cdn.sofifa.org/flags/48.png,74,74,Trabzonspor,https://cdn.sofifa.org/teams/2/light/436.png,49,26,1986,Right,1,4,4,Medium/ Medium,Lean,No,LM,10,"Jan 12, 2017",,2020,5'10,157lbs,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,73+2,67+2,68+2,68+2,68+2,67+2,65+2,62+2,62+2,62+2,65+2,64,68,61,76,76,74,74,64,68,74,76,76,82,72,71,74,48,84,59,70,77,58,75,74,66,71,67,63,46,11,9,9,12,8,9.9M
190772,M. Besler,31,https://cdn.sofifa.org/players/4/19/190772.png,United States,https://cdn.sofifa.org/flags/95.png,74,74,Sporting Kansas City,https://cdn.sofifa.org/teams/2/light/696.png,38,7,1796,Left,1,3,2,Low/ High,Normal,Yes,LCB,5,"Jan 15, 2009",,2020,6'0,170lbs,55+2,55+2,55+2,58+2,57+2,57+2,57+2,58+2,60+2,60+2,60+2,61+2,66+2,66+2,66+2,61+2,70+2,73+2,73+2,73+2,70+2,71+2,73+2,73+2,73+2,71+2,49,35,69,74,44,58,34,35,78,69,71,73,69,73,70,56,69,80,76,40,69,74,32,60,61,76,77,74,74,14,10,6,14,9,5.7M
193077,D. Falcinelli,27,https://cdn.sofifa.org/players/4/19/193077.png,Italy,https://cdn.sofifa.org/flags/27.png,74,75,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,65,29,1634,Left,1,2,3,High/ Low,Lean,No,LS,91,"Jul 4, 2018",,2022,6'1,165lbs,72+2,72+2,72+2,67+2,70+2,70+2,70+2,67+2,68+2,68+2,68+2,65+2,60+2,60+2,60+2,65+2,44+2,45+2,45+2,45+2,44+2,42+2,40+2,40+2,40+2,42+2,32,78,71,64,65,70,45,33,54,74,69,69,71,73,63,70,70,66,74,64,45,20,77,58,65,74,20,15,15,6,12,7,5,14,11.5M
200758,L. Moore,25,https://cdn.sofifa.org/players/4/19/200758.png,England,https://cdn.sofifa.org/flags/14.png,74,78,Reading,https://cdn.sofifa.org/teams/2/light/1793.png,6,26,1705,Right,1,3,2,Medium/ High,Normal,Yes,LCB,6,"Aug 20, 2016",,2023,6'1,190lbs,54+2,54+2,54+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,61+2,63+2,63+2,63+2,61+2,69+2,71+2,71+2,71+2,69+2,70+2,73+2,73+2,73+2,70+2,58,24,72,68,34,62,37,24,66,69,67,74,59,74,66,55,81,78,81,32,77,71,37,60,20,71,71,72,74,8,9,7,8,10,11.9M
177974,A. Aguilar,33,https://cdn.sofifa.org/players/4/19/177974.png,Colombia,https://cdn.sofifa.org/flags/56.png,74,74,FC Dallas,https://cdn.sofifa.org/teams/2/light/695.png,23,7,1863,Right,2,3,3,Low/ High,Normal,No,CDM,44,"Aug 27, 2018",,2021,6'1,181lbs,64+2,64+2,64+2,61+2,64+2,64+2,64+2,61+2,65+2,65+2,65+2,63+2,69+2,69+2,69+2,63+2,66+2,72+2,72+2,72+2,66+2,66+2,72+2,72+2,72+2,66+2,57,59,71,73,51,65,61,62,69,68,44,34,56,73,53,71,67,72,77,60,84,76,66,68,59,70,73,78,61,12,11,15,6,11,3.4M
241463,Dani Raba,22,https://cdn.sofifa.org/players/4/19/241463.png,Spain,https://cdn.sofifa.org/flags/45.png,74,81,Villarreal CF,https://cdn.sofifa.org/teams/2/light/483.png,8,22,1768,Left,1,3,3,Medium/ Medium,Normal,No,RM,22,"Jul 1, 2016",,2022,6'0,168lbs,68+2,68+2,68+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,72+2,68+2,68+2,68+2,72+2,58+2,56+2,56+2,56+2,58+2,55+2,47+2,47+2,47+2,55+2,73,73,42,72,52,77,60,42,67,75,75,72,73,65,62,73,52,69,63,70,50,40,74,72,49,65,38,36,38,12,11,15,12,14,18.4M
188727,B. Poulain,30,https://cdn.sofifa.org/players/4/19/188727.png,France,https://cdn.sofifa.org/flags/18.png,74,74,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,42,18,1505,Right,1,2,2,Low/ High,Lean,No,RCB,5,"Jan 22, 2016",,2019,6'2,183lbs,45+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,50+2,50+2,50+2,49+2,59+2,59+2,59+2,49+2,62+2,71+2,71+2,71+2,62+2,64+2,73+2,73+2,73+2,64+2,43,23,76,69,23,38,35,36,68,56,34,37,47,70,40,25,38,66,80,21,77,79,41,58,65,67,78,76,71,6,8,7,7,7,6.3M
194359,Y. Nagatomo,31,https://cdn.sofifa.org/players/4/19/194359.png,Japan,https://cdn.sofifa.org/flags/163.png,74,74,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,37,40,1911,Right,2,5,3,High/ High,Normal,Yes,LB,55,"Jul 1, 2018",,2020,5'7,150lbs,61+2,61+2,61+2,67+2,64+2,64+2,64+2,67+2,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,73+2,70+2,70+2,70+2,73+2,73+2,69+2,69+2,69+2,73+2,72,46,57,72,45,65,64,36,63,68,89,75,89,71,91,51,79,78,57,53,67,74,67,59,44,66,71,75,72,12,13,8,13,15,7M
186680,Raúl Fernández,30,https://cdn.sofifa.org/players/4/19/186680.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,UD Las Palmas,https://cdn.sofifa.org/teams/2/light/472.png,36,8,1159,Right,1,2,1,Medium/ Medium,Lean,Yes,GK,1,"Jul 23, 2018",,2021,6'5,203lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,13,29,13,16,24,14,26,14,36,47,40,67,49,24,65,32,79,12,21,21,11,45,24,54,18,11,11,75,74,62,77,73,5.8M
186681,Alberto,33,https://cdn.sofifa.org/players/4/19/186681.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,Rayo Vallecano,https://cdn.sofifa.org/teams/2/light/480.png,28,13,1267,Right,1,3,1,Medium/ Medium,Stocky,No,GK,1,"Jul 2, 2018",,2021,6'0,170lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,14,29,14,12,22,20,27,30,62,63,66,71,50,37,75,40,60,11,34,20,13,31,21,54,19,11,10,76,72,71,72,74,6.3M
193337,J. Obi,27,https://cdn.sofifa.org/players/4/19/193337.png,Nigeria,https://cdn.sofifa.org/flags/133.png,74,75,Chievo Verona,https://cdn.sofifa.org/teams/2/light/192.png,65,15,2065,Left,1,3,3,High/ Medium,Normal,No,LCM,22,"Aug 12, 2018",,2021,5'9,157lbs,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,72+2,72+2,68,65,63,76,62,77,58,56,68,77,84,69,85,75,86,77,77,65,68,69,77,74,77,72,59,75,68,75,76,13,9,12,15,13,11.5M
193849,C. Hourihane,27,https://cdn.sofifa.org/players/4/19/193849.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,74,74,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,6,18,2028,Left,1,4,3,High/ High,Lean,No,LCM,17,"Jan 26, 2017",,2020,5'11,137lbs,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,71+2,71+2,71+2,71+2,71+2,69+2,67+2,67+2,67+2,69+2,74,66,57,77,60,65,74,78,71,72,65,68,79,71,76,71,76,88,69,77,75,67,66,76,64,68,60,71,64,9,16,11,6,9,11.4M
228666,B. Kuwas,25,https://cdn.sofifa.org/players/4/19/228666.png,Curacao,https://cdn.sofifa.org/flags/85.png,74,75,Heracles Almelo,https://cdn.sofifa.org/teams/2/light/100634.png,65,9,1821,Left,1,3,4,Medium/ Medium,Normal,No,CF,17,"Jul 1, 2016",,2019,5'11,170lbs,69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,72+2,72+2,72+2,73+2,65+2,65+2,65+2,73+2,53+2,49+2,49+2,49+2,53+2,48+2,40+2,40+2,40+2,48+2,68,68,39,66,66,83,73,76,62,76,84,81,77,68,76,80,65,71,68,76,50,23,71,70,56,71,30,21,19,11,10,14,10,13,9.9M
230202,Jailson Caeiro,26,https://cdn.sofifa.org/players/4/19/230202.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,Botafogo,https://cdn.sofifa.org/teams/2/light/517.png,48,18,1902,Right,1,4,3,High/ Medium,Normal,No,RB,2,"Jan 1, 2018",,2018,5'10,165lbs,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,68+2,66+2,66+2,66+2,68+2,73+2,69+2,69+2,69+2,73+2,73+2,70+2,70+2,70+2,73+2,71,51,71,69,58,73,46,49,66,71,77,71,72,73,77,55,71,82,62,52,53,71,59,51,62,67,80,72,73,11,10,18,11,14,9.1M
203067,D. Chará,32,https://cdn.sofifa.org/players/4/19/203067.png,Colombia,https://cdn.sofifa.org/flags/56.png,74,74,Portland Timbers,https://cdn.sofifa.org/teams/2/light/111140.png,32,7,1958,Right,1,4,3,High/ High,Normal,Yes,LCM,21,"Jan 1, 2011",,2018,5'8,150lbs,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,67+2,69+2,73+2,73+2,73+2,69+2,69+2,70+2,70+2,70+2,69+2,46,56,52,74,54,67,64,59,71,69,74,75,75,72,81,72,66,86,68,57,91,70,63,62,62,68,72,75,69,8,8,15,11,14,4.8M
179515,T. Mykhalyk,34,https://cdn.sofifa.org/players/4/19/179515.png,Ukraine,https://cdn.sofifa.org/flags/49.png,74,74,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,17,1,1763,Right,2,3,2,Low/ High,Normal,No,CB,17,"Jun 18, 2013",,2019,6'0,183lbs,54+2,54+2,54+2,55+2,54+2,54+2,54+2,55+2,56+2,56+2,56+2,58+2,62+2,62+2,62+2,58+2,68+2,71+2,71+2,71+2,68+2,69+2,73+2,73+2,73+2,69+2,60,40,70,77,46,55,54,42,72,62,52,66,62,67,57,50,70,69,80,45,75,76,33,48,47,70,75,73,73,16,16,8,14,13,3.6M
200765,M. Bešić,25,https://cdn.sofifa.org/players/4/19/200765.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,74,79,Middlesbrough,https://cdn.sofifa.org/teams/2/light/12.png,65,58,1893,Right,2,3,3,Medium/ High,Normal,Yes,LCM,37,,Everton,"Jun 30, 2019",5'11,176lbs,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,68+2,68+2,68+2,66+2,70+2,70+2,70+2,66+2,69+2,73+2,73+2,73+2,69+2,69+2,74+2,74+2,74+2,69+2,45,55,67,76,41,71,52,55,69,77,61,65,73,72,73,59,81,69,74,51,83,68,59,68,48,76,73,76,79,14,7,13,7,12,
135742,Alexis,32,https://cdn.sofifa.org/players/4/19/135742.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,Al Ahli,https://cdn.sofifa.org/teams/2/light/112387.png,32,29,1709,Right,2,3,2,Medium/ High,Normal,Yes,CB,4,"Jul 1, 2018",,2020,6'0,165lbs,54+2,54+2,54+2,52+2,53+2,53+2,53+2,52+2,54+2,54+2,54+2,56+2,59+2,59+2,59+2,56+2,65+2,69+2,69+2,69+2,65+2,67+2,73+2,73+2,73+2,67+2,57,22,78,71,40,49,49,43,63,64,51,60,61,63,60,67,78,68,77,24,83,72,53,48,30,72,74,73,71,16,8,13,10,13,5.5M
215103,E. Puch,31,https://cdn.sofifa.org/players/4/19/215103.png,Chile,https://cdn.sofifa.org/flags/55.png,74,74,Querétaro,https://cdn.sofifa.org/teams/2/light/110150.png,49,26,1843,Right,2,3,4,High/ Medium,Stocky,No,LM,10,,Pachuca,"Dec 31, 2018",5'6,161lbs,68+2,68+2,68+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,62+2,58+2,58+2,58+2,62+2,58+2,50+2,50+2,50+2,58+2,67,71,35,68,49,77,58,50,64,77,82,79,87,72,79,74,65,77,60,70,51,52,72,70,70,71,40,44,36,9,10,9,8,11,
230207,Kel Perinho,34,https://cdn.sofifa.org/players/4/19/230207.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,Chapecoense,https://cdn.sofifa.org/teams/2/light/112476.png,17,14,1728,Right,1,3,2,Low/ Medium,Lean,No,RCB,3,"Jan 1, 2018",,2021,6'4,174lbs,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,57+2,63+2,63+2,63+2,57+2,65+2,71+2,71+2,71+2,65+2,66+2,73+2,73+2,73+2,66+2,51,36,75,74,52,59,57,73,74,67,40,66,43,64,45,60,42,59,85,54,71,73,26,59,48,71,73,77,71,12,12,7,12,11,3.2M
202048,C. Coady,25,https://cdn.sofifa.org/players/4/19/202048.png,England,https://cdn.sofifa.org/flags/14.png,74,77,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,6,46,1845,Right,1,3,2,Low/ High,Normal,Yes,CB,16,"Jul 3, 2015",,2021,6'1,176lbs,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,63+2,63+2,63+2,62+2,69+2,69+2,69+2,62+2,68+2,73+2,73+2,73+2,68+2,68+2,72+2,72+2,72+2,68+2,59,53,65,74,55,61,53,59,76,68,45,46,48,76,52,69,73,74,75,62,71,76,53,67,60,74,75,74,73,8,15,10,12,8,11.9M
188992,M. Estigarribia,30,https://cdn.sofifa.org/players/4/19/188992.png,Paraguay,https://cdn.sofifa.org/flags/58.png,74,74,Club Atlético Colón,https://cdn.sofifa.org/teams/2/light/110406.png,55,13,2021,Left,1,4,3,High/ Medium,Lean,No,LCM,28,"Jan 25, 2017",,2021,5'11,163lbs,69+2,69+2,69+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,72+2,70+2,68+2,68+2,68+2,70+2,70+2,66+2,66+2,66+2,70+2,73,63,63,72,68,73,71,70,72,72,81,81,80,74,71,64,63,77,68,66,75,61,76,62,67,76,57,69,69,13,13,16,14,7,8.3M
199745,E. Sviatchenko,26,https://cdn.sofifa.org/players/4/19/199745.png,Denmark,https://cdn.sofifa.org/flags/13.png,74,77,FC Midtjylland,https://cdn.sofifa.org/teams/2/light/1516.png,6,19,1804,Right,1,4,2,Medium/ Medium,Stocky,No,LCB,28,"Jul 1, 2018",,2022,6'0,181lbs,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2,60+2,60+2,60+2,58+2,64+2,64+2,64+2,58+2,66+2,70+2,70+2,70+2,66+2,68+2,73+2,73+2,73+2,68+2,42,39,72,69,36,43,42,34,66,66,63,71,71,68,69,67,85,75,79,61,75,70,60,61,35,71,76,74,72,14,15,7,11,16,8.3M
230209,Hugo Goiteira,26,https://cdn.sofifa.org/players/4/19/230209.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,Ceará Sporting Club,https://cdn.sofifa.org/teams/2/light/111059.png,49,18,1641,Right,1,2,2,Medium/ Medium,Normal,No,RCB,3,"Jan 1, 2018",,2021,6'3,194lbs,54+2,54+2,54+2,47+2,50+2,50+2,50+2,47+2,50+2,50+2,50+2,50+2,57+2,57+2,57+2,50+2,60+2,68+2,68+2,68+2,60+2,62+2,73+2,73+2,73+2,62+2,41,41,76,66,54,50,53,40,70,55,46,41,33,64,32,72,58,61,88,41,87,72,32,43,48,64,77,74,66,7,16,12,11,14,9.1M
231745,L. Dimata,20,https://cdn.sofifa.org/players/4/19/231745.png,Belgium,https://cdn.sofifa.org/flags/7.png,74,82,RSC Anderlecht,https://cdn.sofifa.org/teams/2/light/229.png,85,29,1723,Right,1,3,3,High/ Medium,Normal,No,ST,9,,VfL Wolfsburg,"Jun 30, 2019",6'0,183lbs,72+2,72+2,72+2,69+2,71+2,71+2,71+2,69+2,68+2,68+2,68+2,68+2,59+2,59+2,59+2,68+2,49+2,46+2,46+2,46+2,49+2,47+2,44+2,44+2,44+2,47+2,55,77,72,67,54,74,43,42,36,70,79,81,69,68,63,78,78,71,79,58,66,16,69,65,73,67,24,24,18,12,15,12,5,10,
226370,André Horta,21,https://cdn.sofifa.org/players/4/19/226370.png,Portugal,https://cdn.sofifa.org/flags/38.png,74,82,Los Angeles FC,https://cdn.sofifa.org/teams/2/light/112996.png,8,6,1994,Right,1,3,3,High/ Medium,Lean,No,CM,8,"Jul 10, 2018",,2023,5'9,141lbs,68+2,68+2,68+2,72+2,72+2,72+2,72+2,72+2,73+2,73+2,73+2,72+2,73+2,73+2,73+2,72+2,70+2,71+2,71+2,71+2,70+2,68+2,66+2,66+2,66+2,68+2,64,57,52,75,67,79,70,50,72,77,72,75,89,75,84,74,68,76,67,64,70,69,71,74,55,76,66,69,59,6,15,15,10,8,13.6M
230466,Fábio Melitinho,34,https://cdn.sofifa.org/players/4/19/230466.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,Fluminense,https://cdn.sofifa.org/teams/2/light/567.png,28,25,1775,Right,1,5,3,Medium/ Low,Normal,No,CAM,10,"Jan 1, 2018",,2021,5'7,148lbs,66+2,66+2,66+2,70+2,70+2,70+2,70+2,70+2,72+2,72+2,72+2,70+2,69+2,69+2,69+2,70+2,52+2,51+2,51+2,51+2,52+2,47+2,38+2,38+2,38+2,47+2,73,72,42,74,73,74,83,75,75,73,45,56,78,76,76,74,48,68,44,75,54,20,74,75,72,83,10,33,31,13,10,8,8,13,5.4M
208451,R. Quaison,24,https://cdn.sofifa.org/players/4/19/208451.png,Sweden,https://cdn.sofifa.org/flags/46.png,74,78,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,75,22,1914,Right,1,3,3,Medium/ Medium,Normal,No,CF,20,"Jan 31, 2017",,2021,6'0,170lbs,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,71+2,71+2,71+2,73+2,65+2,63+2,63+2,63+2,65+2,63+2,58+2,58+2,58+2,63+2,67,70,56,74,67,77,64,56,69,77,79,78,72,73,75,70,55,78,74,72,54,55,73,68,59,69,39,57,54,9,8,13,9,13,14.1M
236355,Luiz Felipe,21,https://cdn.sofifa.org/players/4/19/236355.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,83,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,75,24,1593,Right,1,3,2,Medium/ High,Lean,No,CB,27,"Aug 31, 2016",,2020,6'2,176lbs,49+2,49+2,49+2,52+2,52+2,52+2,52+2,52+2,54+2,54+2,54+2,55+2,58+2,58+2,58+2,55+2,66+2,68+2,68+2,68+2,66+2,68+2,72+2,72+2,72+2,68+2,37,22,65,64,32,62,31,35,58,66,72,69,43,75,46,44,68,55,68,26,68,76,28,52,44,58,78,78,77,14,8,13,10,9,14.3M
177475,T. Sippel,30,https://cdn.sofifa.org/players/4/19/177475.png,Germany,https://cdn.sofifa.org/flags/21.png,74,74,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,36,17,1151,Right,1,2,1,Medium/ Medium,Normal,No,GK,21,"Jul 1, 2015",,2019,6'0,172lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,13,33,12,13,15,14,22,19,50,42,48,72,41,24,64,41,65,11,36,15,16,31,18,41,12,15,12,75,69,79,70,78,6.1M
193091,B. Nuytinck,28,https://cdn.sofifa.org/players/4/19/193091.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,76,Udinese,https://cdn.sofifa.org/teams/2/light/55.png,55,22,1545,Left,1,2,2,Low/ Medium,Normal,No,LCB,17,"Jul 31, 2017",,2021,6'3,181lbs,49+2,49+2,49+2,45+2,47+2,47+2,47+2,45+2,48+2,48+2,48+2,47+2,55+2,55+2,55+2,47+2,60+2,67+2,67+2,67+2,60+2,62+2,72+2,72+2,72+2,62+2,30,32,70,58,40,50,46,34,62,58,34,50,40,68,38,62,64,55,78,36,74,76,28,44,46,69,78,78,72,7,6,10,12,9,10.3M
